Kundennummer;Rechnungsnummer;Datum;Markt;Warengruppe;Position;Art. Nr.;Menge;Gewicht;Einheit;Artikelbezeichnung;Preis;Positionspreis;MwSt;EAN;Pfand;Aktion;MwSt. Code;Detailrichtpreis;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;241;000079;5;;St;Ifco LiftLock;3.2;16;0;2000007960008;0;0;0;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;250;041786;1;7;kg;Fleischtomaten Kaliber 77-87 mm, 7 kg;4.47;31.29;0.81354;2916705999991;0;0;1;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;260;044165;2;;Bt;Petersilie Liscio, 250 g;4.47;8.94;0.23244;7610632980385;0;0;1;;
90032154;64017656;2026-06-12;BGH;Food;270;512610;5;;Ds;Quality Petersilie, luftgetrocknet, 66 g;5.32;26.6;0.6916;7610034518957;0;0;1;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;290;041241;5;;St;Eichblattsalat rot / grün Schweiz Hydro, gemischt, 8 St;2.12;84.8;2.2048;7613399058038;0;0;7;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;291;000079;5;;St;Ifco LiftLock;3.2;16;0;2000007960008;0;0;0;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;300;044776;1;;Ki;Schnittsalat Oriental, 800 g;21.15;21.15;0.5499;7610632965849;0;0;1;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;310;044540;2;;kg;Rucola / Rauke ungewaschen, 1 kg;12.9;25.8;0.6708;7610514613219;0;0;1;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;320;042005;3;;St;Gurken 350 - 500 g / St, 12 St;1.88;67.68;1.75968;7610632995020;0;0;1;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;321;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032154;64017656;2026-06-12;BGH;Molkerei/Backwaren;330;012971;1;1.081;kg;Nuss Käse, 1/1 Laib ca. 1 kg;24.95;26.97095;0.7012447;2935031999994;0;0;1;;
90032154;64017656;2026-06-12;BGH;Molkerei/Backwaren;340;018891;3;;Ds;Ömür Hirtenkäse 55%, 800 g;9.76;29.28;0.76128;4002566002449;0;0;1;;
90032154;64017656;2026-06-12;BGH;Molkerei/Backwaren;350;011885;1;1.551;kg;Emmi Käse Portionen, Sortiment Nr. 2, ca. 1,5 kg;21.01;32.58651;0.84724926;2913550999992;0;0;1;;
90032154;64017656;2026-06-12;BGH;Metzgerei;360;078299;1;1.368;kg;Quality Truten Brust geräucht, gekocht, Frankreich, 1/3, ca. 1,3 kg;19.11;26.14248;0.67970448;2949556999995;0;0;1;;
90032154;64017656;2026-06-12;BGH;Food;380;570732;2;;Pk;Gogi Tempura Mehl, 24 x 150 g;1.49;71.52;1.85952;2057073200002;0;0;1;;
90032154;64017656;2026-06-12;BGH;Metzgerei;390;001493;4;10.37;kg;Poulet-Brust ohne Haut ohne Innenfilet, 130-150 g, ca. 2,5 kg;22.28;231.0436;6.0071336;97610011945809;0;0;1;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;400;046922;4;;Sc;Blueberries, 500 g;6.07;24.28;0.63128;7610632010297;0;0;1;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;410;047106;2;;Sc;Erdbeeren, Inland, 500 g;6.65;13.3;0.3458;7610632035320;0;0;1;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;420;046646;1;;kg;Max Havelaar Bananen, Farbe 4, 2 kg;3.77;7.54;0.19604;7613399059851;0;0;7;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;421;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;440;047376;3;;Sc;Himbeeren, Import, 250 g;3.86;11.58;0.30108;7628072012603;0;1;1;;
90032154;64017656;2026-06-12;BGH;Food;450;564040;3;;Gl;Bosco d'oro Carpaccio, aus Sommertrüffeln, schwarz, 45 g;18.74;56.22;1.46172;8032680690549;0;0;1;;
90032154;64017656;2026-06-12;BGH;Molkerei/Backwaren;460;523297;1;;St;CdP Lütticher Waffeln, 13 x 9 cm, tiefgekühlt, 30 x 105 g;1.49;44.7;1.1622;5425023621011;0;0;1;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;470;040015;1;;kg;Bratkartoffeln, 5 kg;2.3;11.5;0.299;7613399016359;0;0;1;;
90032154;64017656;2026-06-12;BGH;Molkerei/Backwaren;480;099230;1;;St;Romer's Schraubenbrot dunkel, vorgebacken, tiefgekühlt, 10 x 350 g;2.33;23.3;0.6058;7611075109593;0;0;1;;
90032154;64017656;2026-06-12;BGH;Food;490;511500;1;;Ds;Economy Oliven schwarz entsteint, 3 x 4,25 kg;13.72;41.16;1.07016;7610034524156;0;0;1;;
90032154;64017656;2026-06-12;BGH;Food;500;591342;1;;Ds;Hero Rindsbouillon Paste, 1,2 kg;29.83;29.83;0.77558;7614200104708;0;0;1;;
90032154;64017656;2026-06-12;BGH;Nearfood;510;993320;3;;Rl;Quality Wischtücher Midi, 2-lagig, weiss, 450 Blatt, 6 Rl;6.78;122.04;9.88524;7610034546196;0;0;3;;
90032154;64017656;2026-06-12;BGH;Metzgerei;520;001977;1;1.24;kg;Quality GGAP Lachs Filet, ohne Haut, deepskin, grätenarm, ca. 1,2 - 1,4 kg;22.28;27.6272;0.7183072;97610162230472;0;0;1;;
90032154;64017656;2026-06-12;BGH;Nonfood;530;999063;4;;Rl;Quality Frischhaltefolie, Dispenser, PVC, 45 cm x 300 m, 7 µm;15.54;62.16;5.03496;3554983014525;0;0;3;;
90032154;64017656;2026-06-12;BGH;Nearfood;540;975820;1;;Pk;Quality Einweghandschuhe Vinyl, Grösse M, weiss, 100 St;7.21;7.21;0.58401;7610034544888;0;0;2;;
90032154;64017656;2026-06-12;BGH;Nearfood;550;975792;4;;Pk;Quality Einweghandschuhe Nitril, Grösse L, schwarz, 100 St;8.81;35.24;2.85444;7610034546639;0;0;2;;
90032154;64017656;2026-06-12;BGH;Nearfood;560;973483;3;;Pk;Quality Spiraltopfreiniger, 10 x 60 g;7.98;23.94;1.93914;7610034509856;0;0;3;;
90032154;64017656;2026-06-12;BGH;Nearfood;570;975946;3;;Pk;Padschwamm mit Griffleiste, 95 x 70 x 43 mm, scheuerstark, gelb - grün, 10 St;7.32;21.96;1.77876;7610588108628;0;0;2;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;580;043333;3;6;kg;Lattich, 2 kg;5.13;30.78;0.80028;2903903999991;0;0;1;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;581;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032154;64017656;2026-06-12;BGH;Food;590;512320;1;;Bt;Quality Salatkräuter, 600 g;13.76;13.76;0.35776;7610034520936;0;0;1;;
90032154;64017656;2026-06-12;BGH;Nonfood;600;989812;4;;Pk;Salatschale Karton rund FSC 750 ml Pack zu 50 Stück;19.07;76.28;6.17868;5901360017286;0;0;3;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;610;046370;2;;St;Premium Ananas Sweet, Stück zu ca. 2 kg;5.71;11.42;0.29692;7613399013044;0;0;7;;
90032154;64017656;2026-06-12;BGH;Metzgerei;630;078255;4;19.226;kg;Quality Hinterschinken Tradition 1/2, ca. 4,6 kg;10.88;209.17888;5.43865088;2950465999990;0;1;1;;
90032154;64017656;2026-06-12;BGH;Molkerei/Backwaren;640;005010;1;;kg;Quality Joghurt Nature, 3 kg;2.44;7.32;0.19032;7610034534230;0;0;7;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;650;090140;4;;Bt;Frigemo Regiofrites Bärner TK, 4 x 2,5 kg;15.85;253.6;6.5936;7610078043163;0;0;1;;
90032154;64017656;2026-06-12;BGH;Food;660;565922;4;;Fl;Lea & Perrins Worcester Sauce, 568 ml;9.18;36.72;0.95472;5000111018111;0;0;1;;
90032154;64017656;2026-06-12;BGH;Metzgerei;670;002094;4;6.554;kg;Kalbs-Nuss, ohne Schale, enthäutet, ca. 1,5 kg;46.04;301.74616;7.84540016;97610011044298;0;0;1;;
90032154;64017656;2026-06-12;BGH;Metzgerei;680;001912;1;;St;Bell Kalbs-Pojarski Steak, tiefgekühlt, 50 x 150 g;3.17;158.5;4.121;7610162265938;0;0;1;;
90032154;64017656;2026-06-12;BGH;Metzgerei;690;066695;3;;kg;Zander Knusperli, im Bierteig, ca. 20 - 40 g, tiefgekühlt, 5 kg;13.81;207.15;5.3859;4260400370042;0;1;7;;
90032154;64017656;2026-06-12;BGH;Metzgerei;700;070660;3;13.173;kg;Poulet Brust jaune suprême mit Haut, Frankreich, 5 x 4 x ca. 180 - 220 g;15.34;202.07382;5.25391932;93571322073824;0;1;7;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;710;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;720;000079;7;;St;Ifco LiftLock;3.2;22.4;0;2000007960008;0;0;0;;
90032154;64017656;2026-06-12;BGH;Früchte + Gemüse;900;000079;4;;St;Ifco LiftLock;3.2;12.8;0;2000007960008;0;0;0;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;10;000079;-27;;St;Ifco LiftLock;3.2;-86.4;0;2000007960008;0;0;0;;
90032154;64012268;2026-06-10;BGH;Nonfood;20;986272;4;;St;Rocco Bormioli Fido Einmachglas, 0,5 l;4.16;16.64;1.34784;8004360007961;0;0;2;;
90032154;64012268;2026-06-10;BGH;Nonfood;30;986671;1;;St;Arcoroc Cognac Degu-Glas, 2/4 cl geeicht, 25 cl, Pack zu 6 Stück;4.99;29.94;2.42514;602608607317;0;0;2;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;60;024440;3;;Tp;Quality Vollrahm 35%, UHT, 12 x 1 l;5.69;204.84;5.32584;7610034505315;0;1;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;70;040972;3;;kg;Cherry Rispentomaten, 3 kg;7.43;66.87;1.73862;7610632984666;0;1;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;71;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032154;64012268;2026-06-10;BGH;Food;80;110060;1;;Pk;Feinkristallzucker, 10 x 1 kg;0.94;9.4;0.2444;7610034510661;0;1;1;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;90;019631;1;;Be;Philadelphia, 1,65 kg;16.38;16.38;0.42588;4000339034840;0;1;1;;
90032154;64012268;2026-06-10;BGH;Food;100;580760;5;;Fl;Lee Kum Kee Hoisin Sauce, 2,45 kg;12.57;62.85;1.6341;078895124873;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;110;045708;2;;kg;Zucchetti CH, 5 kg;4.01;40.1;1.0426;7610632980538;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;111;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;120;045777;4;;Sc;Zucchetti Mini-Gemüse ohne Blüte, ca. 5 - 6 Stück;7.77;31.08;0.80808;7610632991527;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;130;040258;3;;kg;Auberginen, 5 kg;4.89;73.35;1.9071;7610632977057;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;131;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;140;041786;3;21;kg;Fleischtomaten Kaliber 77-87 mm, 7 kg;4.47;93.87;2.44062;2916705999991;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;150;048109;2;;kg;Orangen blond, 7 kg;2.12;29.68;0.77168;7610632471906;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;151;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;160;027310;1;;kg;Economy Butter, 10 x 1 kg;13.22;132.2;3.4372;7610034508224;0;0;1;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;170;024790;1;;Ds;Floralp Vollrahm 35%, ohne Zucker, UHT, 6 x 500 g;7.17;43.02;1.11852;7612300013173;0;0;7;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;180;044107;2;;kg;Peperoni Tricolor, Import, 5 kg;4.01;40.1;1.0426;7610632977132;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;181;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;190;049247;10;;Sc;Champignons weiss geschnitten, frisch, 1 kg;7.43;74.3;1.9318;7610439900265;0;1;1;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;200;095210;2;;St;Eier Import, Bodenhaltung, 53g+, 90 Stück;0.4;72;1.872;7640104163138;0;0;1;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;210;005010;2;;kg;Quality Joghurt Nature, 3 kg;2.44;14.64;0.38064;7610034534230;0;0;7;;
90032154;64012268;2026-06-10;BGH;Food;220;106091;1;;Bt;Zweifel Chips Paprika, 20 x 30 g;0.85;17;0.442;7610095012203;0;1;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;230;044540;4;;kg;Rucola / Rauke ungewaschen, 1 kg;12.9;51.6;1.3416;7610514613219;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;240;041241;5;;St;Eichblattsalat rot / grün Schweiz Hydro, gemischt, 8 St;2.12;84.8;2.2048;7613399058038;0;0;7;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;241;000079;5;;St;Ifco LiftLock;3.2;16;0;2000007960008;0;0;0;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;250;046577;1;;St;Avocados essreif, 16 St;1.49;23.84;0.61984;7610632001950;0;1;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;260;045037;2;;Bt;Spinat, 500 g;3.65;7.3;0.1898;7610632997857;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;270;040998;2;;Bt;Chilischoten grün, 250 g;8.19;16.38;0.42588;7640138831881;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;290;045916;1;;kg;Zwiebeln rot, 5 kg;2.83;14.15;0.3679;7613399003199;0;0;7;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;300;043993;1;3;kg;Peperoncini rot, ca. 3 kg;10.54;31.62;0.82212;2960473999998;0;0;1;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;310;022600;2;;Tp;Quality Vollmilch 3,5%, UHT, 12 x 1 l;1.27;30.48;0.79248;7610034507807;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;320;044643;3;;Bt;Quality Rüebli- Karotten Julienne, 1,6 mm, 1 kg;4.7;14.1;0.3666;7610034507050;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;330;044701;1;;kg;Rüebli / Karotten Gastro, 5 kg;2.48;12.4;0.3224;7628072012849;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;331;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;340;022591;2;;Tp;Oatly Haferdrink Barista, 6 x 1 l;3.39;40.68;1.05768;27394376616505;0;0;1;;
90032154;64012268;2026-06-10;BGH;Food;350;595680;5;;Gl;Vanini Cocktailkirschen ohne Stiel, 950 g;17.79;88.95;2.3127;7610188133020;0;0;1;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;360;019481;12;;Be;Galbani Mascarpone, 500 g;7.65;91.8;2.3868;8000430171013;0;0;1;;
90032154;64012268;2026-06-10;BGH;Food;370;564040;10;;Gl;Bosco d'oro Carpaccio, aus Sommertrüffeln, schwarz, 45 g;18.74;187.4;4.8724;8032680690549;0;0;1;;
90032154;64012268;2026-06-10;BGH;Food;380;564090;3;;Fl;Bosco d'oro Olivenöl mit Trüffelaroma, 250 ml;18.62;55.86;1.45236;8032680690303;0;0;1;;
90032154;64012268;2026-06-10;BGH;Food;390;590064;1;;Ds;J Carl Fridlin Salbei erlesen ganz, 60 g;6.6;6.6;0.1716;7617600004180;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;400;044718;2;;Bt;Salbei, 250 g;8.72;17.44;0.45344;7610632969779;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;410;044166;2;;Bt;Petersilie glatt Liscio gepackt, 500 g;7.31;14.62;0.38012;7610632980170;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;420;044538;2;;Bt;Rosmarin, 250 g;8.72;17.44;0.45344;7610632969816;0;0;1;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;430;010201;10;;Bt;Economy Gran Moravia, gerieben, 1 kg;15.63;156.3;4.0638;4388040201158;0;0;7;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;440;012201;8;;Bt;Economy Gran Moravia, gehobelt, 500 g;8.7;69.6;1.8096;4388040201172;0;0;7;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;450;020201;12;;Be;Granarolo Mascarpone 38%, 500 g;5.93;71.16;1.85016;8002670002027;0;0;1;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;470;012383;2;2.772;kg;Defendi Gorgonzola San Antonio DOP, 1/4 Laib ca. 1,5 kg;15.46;42.85512;1.11423312;2902117999995;0;0;1;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;480;024673;1;;Ke;Quality Crème Fraîche, Sauerrahm 35%, 2,5 kg;24.51;24.51;0.63726;7610034514973;0;0;1;;
90032154;64012268;2026-06-10;BGH;Metzgerei;490;002409;2;3.246;kg;Rinds-Filetspitz Kopf II, ca. 1,5 kg;39.5;128.217;3.333642;97610100000006;0;0;1;;
90032154;64012268;2026-06-10;BGH;Metzgerei;500;002094;2;3.423;kg;Kalbs-Nuss, ohne Schale, enthäutet, ca. 1,5 kg;46.04;157.59492;4.09746792;97610011044298;0;0;1;;
90032154;64012268;2026-06-10;BGH;Metzgerei;510;054851;2;2.082;kg;Kalbs-Geschnetzeltes, à la minute, ca. 1 kg;36.14;75.24348;1.95633048;2907983999995;0;0;1;;
90032154;64012268;2026-06-10;BGH;Metzgerei;550;073270;5;;St;Quality Poulet Bratwurst, 120 g;1.18;47.2;1.2272;7610162404177;0;1;7;;
90032154;64012268;2026-06-10;BGH;Food;560;100080;1;;Lt;Quality Rapsöl, 20 l;3.48;69.6;1.8096;7610034515147;0;0;1;;
90032154;64012268;2026-06-10;BGH;Food;570;100080;2;;Lt;Quality Rapsöl, 20 l;3.48;139.2;3.6192;7610034515147;0;0;1;;
90032154;64012268;2026-06-10;BGH;Food;580;403500;12;;Tp;Grace Premium Thai Kokosnussmilch, 1 l;4.7;56.4;1.4664;5035139217680;0;0;1;;
90032154;64012268;2026-06-10;BGH;Metzgerei;590;068150;1;;kg;Economy ASC Crevetten Black Tiger, geschält, entdarmt, 8/12, tiefgekühlt, 10 x 1 kg;19.6;196;5.096;7610034523555;0;0;7;;
90032154;64012268;2026-06-10;BGH;Metzgerei;600;069601;2;;kg;Quality ASC Crevetten Black Tiger, easy peel, entdarmt, 6/8, tiefgekühlt, 1 kg;31.58;63.16;1.64216;7610034506091;0;0;1;;
90032154;64012268;2026-06-10;BGH;Food;610;371461;1;;Bt;Economy Pinienkerne, Gastropack, 1 kg;49.5;49.5;1.287;7610034525979;0;0;1;;
90032154;64012268;2026-06-10;BGH;Food;620;595351;1;;Ds;Quality MSC Thon hell Yellowfin solid nature, 6 x 1,88 kg;17.84;107.04;2.78304;7610034527263;0;0;1;;
90032154;64012268;2026-06-10;BGH;Metzgerei;630;001976;1;5.9;kg;Quality GGAP Lachs Filet, mit Haut, grätenarm, ca. 1,0 - 1,4 kg;17.72;104.548;2.718248;97610162230489;0;1;1;;
90032154;64012268;2026-06-10;BGH;Metzgerei;640;054350;1;7.687;kg;Yellowfin Thunfisch Filet, Mittelstück, Sashimiqualität, ready-to-eat, 2 x ca. 1,5 kg;24.65;189.48455;4.9265983;2905435999999;0;1;7;;
90032154;64012268;2026-06-10;BGH;Metzgerei;660;067563;2;;Bt;MSC Thunfisch Steak, ca. 170 - 230 g, tiefgekühlt, 1 kg;17.42;34.84;0.90584;8718104960060;0;0;1;;
90032154;64012268;2026-06-10;BGH;Metzgerei;670;001976;1;6.805;kg;Quality GGAP Lachs Filet, mit Haut, grätenarm, ca. 1,0 - 1,4 kg;17.72;120.5846;3.1351996;97610162230489;0;1;1;;
90032154;64012268;2026-06-10;BGH;Metzgerei;680;001977;1;2.464;kg;Quality GGAP Lachs Filet, ohne Haut, deepskin, grätenarm, ca. 1,2 - 1,4 kg;22.28;54.89792;1.42734592;97610162230472;0;0;1;;
90032154;64012268;2026-06-10;BGH;Metzgerei;690;081540;5;11.619;kg;Quality Bratspeck ohne Schwarte, ohne Knorpel, 1/1, ca. 3 kg;17.03;197.87157;5.14466082;2945670999996;0;0;1;;
90032154;64012268;2026-06-10;BGH;Metzgerei;700;053620;5;;St;Bell Beefsteak Tatar, Portionen, tiefgekühlt, 10 x 140 g;4.41;220.5;5.733;7610011021111;0;0;1;;
90032154;64012268;2026-06-10;BGH;Metzgerei;710;078256;5;12.379;kg;Quality Hinterschinken Tradition 1/3, ca. 2,4 kg;11.87;146.93873;3.82040698;2946205999993;0;1;1;;
90032154;64012268;2026-06-10;BGH;Metzgerei;720;082312;10;8.829;kg;Quality Chorizo pikant geschält, ca. 1 kg;21.09;186.20361;4.84129386;2951561999990;0;0;1;;
90032154;64012268;2026-06-10;BGH;Food;730;428170;1;;Bt;Nectaflor Pistazien grün, gehackt , 750 g;63.16;63.16;1.64216;7610184040902;0;1;1;;
90032154;64012268;2026-06-10;BGH;Nearfood;740;989511;1;;Pk;Duni Servietten, 1/8 Falz, 3-lagig, 40 x 40 cm, weiss, 5 x 250 St;9.1;45.5;3.6855;7321032028507;0;1;2;;
90032154;64012268;2026-06-10;BGH;Nearfood;750;997630;2;;Kt;Quality Handtuch, Z-Falz, 2-lagig, weiss, 25 x 140 St;31.27;62.54;5.06574;7610034520813;0;1;3;;
90032154;64012268;2026-06-10;BGH;Nearfood;760;992093;2;;Pk;Quality Toilettenpapier, 4-lagig, weiss, 160 Blatt, 24 Rl;16.37;32.74;2.65194;7610034532120;0;0;3;;
90032154;64012268;2026-06-10;BGH;Nearfood;770;975943;5;;Pk;Cotonette Wischtuch, blau, 60 x 38 cm, 50 St;12.14;60.7;4.9167;5425035596079;0;0;3;;
90032154;64012268;2026-06-10;BGH;Food;780;560280;2;;kg;JuraSel Speisesalz mit Jod, 25 kg;0.69;34.5;0.897;7610039000242;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;790;090140;3;;Bt;Frigemo Regiofrites Bärner TK, 4 x 2,5 kg;15.85;190.2;4.9452;7610078043163;0;0;1;;
90032154;64012268;2026-06-10;BGH;Food;800;234790;3;;kg;Carnaroli Risottoreis, 5 kg;4.43;66.45;1.7277;7610815101835;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;810;047754;1;4.2;kg;Limetten / Limes, 4,2 kg;2.43;10.206;0.265356;2905054999998;0;1;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;820;043957;5;;Sc;Patisson Mini Gemüse, ca. 9 St;7.31;36.55;0.9503;7610632991541;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;830;041777;5;;Sc;Fenchel Mini Gemüse, 8 St;6.59;32.95;0.8567;7610632978672;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;840;043507;2;;Bt;Maiskolben Mini, 250 g;7.13;14.26;0.37076;7640138832031;0;1;7;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;850;044667;5;;Sc;Mini Rüebli / Karotten mit Laubansatz, ca. 200 g;7.01;35.05;0.9113;7610632955345;0;0;1;;
90032154;64012268;2026-06-10;BGH;Molkerei/Backwaren;860;029921;2;;Pk;Kräuterbutter, Rosetten, 30 x 10 g;13.87;27.74;0.72124;7611243459154;0;0;1;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;870;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;880;000079;6;;St;Ifco LiftLock;3.2;19.2;0;2000007960008;0;0;0;;
90032154;64012268;2026-06-10;BGH;Früchte + Gemüse;890;000079;8;;St;Ifco LiftLock;3.2;25.6;0;2000007960008;0;0;0;;
90032154;64003981;2026-06-05;BGH;Früchte + Gemüse;10;000079;-18;;St;Ifco LiftLock;3.2;-57.6;0;2000007960008;0;0;0;;
90032154;64003981;2026-06-05;BGH;Früchte + Gemüse;10;044540;4;;kg;Rucola / Rauke ungewaschen, 1 kg;12.9;51.6;1.3416;7610514613219;0;0;1;;
90032154;64003981;2026-06-05;BGH;Früchte + Gemüse;20;041241;5;;St;Eichblattsalat rot / grün Schweiz Hydro, gemischt, 8 St;2.12;84.8;2.2048;7613399058038;0;0;7;;
90032154;64003981;2026-06-05;BGH;Früchte + Gemüse;21;000079;5;;St;Ifco LiftLock;3.2;16;0;2000007960008;0;0;0;;
90032154;64003981;2026-06-05;BGH;Früchte + Gemüse;30;040329;5;;Bt;Basilikum, 1 kg;23.71;118.55;3.0823;7610632989975;0;1;1;;
90032154;64003981;2026-06-05;BGH;Früchte + Gemüse;40;043598;1;;Bt;Minze, 250 g;8.72;8.72;0.22672;7610632977873;0;0;1;;
90032154;64003981;2026-06-05;BGH;Molkerei/Backwaren;50;024440;3;;Tp;Quality Vollrahm 35%, UHT, 12 x 1 l;5.84;210.24;5.46624;7610034505315;0;0;1;;
90032154;64003981;2026-06-05;BGH;Früchte + Gemüse;60;049135;7;;kg;Champignons weiss, frisch, 1 kg;8.44;59.08;1.53608;7610632995211;0;0;1;;
90032154;64003981;2026-06-05;BGH;Früchte + Gemüse;70;044776;1;;Ki;Schnittsalat Oriental, 800 g;21.15;21.15;0.5499;7610632965849;0;0;1;;
90032154;64003981;2026-06-05;BGH;Früchte + Gemüse;80;045708;1;;kg;Zucchetti CH, 5 kg;3.86;19.3;0.5018;7610632980538;0;1;1;;
90032154;64003981;2026-06-05;BGH;Früchte + Gemüse;81;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;64003981;2026-06-05;BGH;Früchte + Gemüse;90;043957;3;;Sc;Patisson Mini Gemüse, ca. 9 St;7.31;21.93;0.57018;7610632991541;0;0;1;;
90032154;64003981;2026-06-05;BGH;Früchte + Gemüse;100;044139;1;;kg;Peperoni Mini Mix, 3 kg;8.72;26.16;0.68016;7610632970782;0;0;1;;
90032154;64003981;2026-06-05;BGH;Früchte + Gemüse;110;043507;3;;Bt;Maiskolben Mini, 250 g;8.01;24.03;0.62478;7640138832031;0;0;7;;
90032154;64003981;2026-06-05;BGH;Früchte + Gemüse;120;041777;2;;Sc;Fenchel Mini Gemüse, 8 St;6.59;13.18;0.34268;7610632978672;0;0;1;;
