Kundennummer;Rechnungsnummer;Datum;Markt;Warengruppe;Position;Art. Nr.;Menge;Gewicht;Einheit;Artikelbezeichnung;Preis;Positionspreis;MwSt;EAN;Pfand;Aktion;MwSt. Code;Detailrichtpreis;
90032159;64031671;2026-06-20;BGH;Food;160;448060;3;;Ds;Hilcona Randensalat gewürfelt, 3 kg;15.25;45.75;1.1895;7610227328127;0;0;1;;
90032159;64031671;2026-06-20;BGH;Nonfood;160;965928;4;;Pk;Lunica Bambusspiessli 20 cm, Ø 2,5 mm Pack zu 200 Stück;1.46;5.84;0.47304;7640174811977;0;0;3;;
90032159;64031671;2026-06-20;BGH;Food;170;511101;3;;Gl;Quality Kapernäpfel mit Stiel, 1,695 kg;21.7;65.1;1.6926;7610034524897;0;0;1;;
90032159;64031671;2026-06-20;BGH;Nonfood;170;963987;4;;Pk;Lunica Fingerfood Spiesse Bambus 12 cm Pack zu 250 Stück;5.88;23.52;1.90512;7640174810383;0;0;3;;
90032159;64031671;2026-06-20;BGH;Wein;180;611120;1;;Bx;Monvallon Vin Blanc, 10 l BiB;22;22;1.782;7610593415353;0;0;3;;
90032159;64031671;2026-06-20;BGH;Wein;190;639240;1;;Bx;Montagne Belle Allure Vin Rouge, 10 l BiB;22;22;1.782;7610593204872;0;0;3;;
90032159;64031671;2026-06-20;BGH;Molkerei/Backwaren;200;024440;1;;Tp;Quality Vollrahm 35%, UHT, 12 x 1 l;5.9;70.8;1.8408;7610034505315;0;0;1;;
90032159;64031671;2026-06-20;BGH;Molkerei/Backwaren;210;024790;1;;Ds;Floralp Vollrahm 35%, ohne Zucker, UHT, 6 x 500 g;6.4;38.4;0.9984;7612300013173;0;1;7;;
90032159;64031671;2026-06-20;BGH;Molkerei/Backwaren;220;099973;2;;St;Economy Hamburger Bun Sesam, tiefgekühlt, geschnitten, Ø 11,5 cm, 30 x 81 g;0.52;31.2;0.8112;4068774002626;0;0;7;;
90032159;64031671;2026-06-20;BGH;Molkerei/Backwaren;230;019372;5;;St;Soignon Bûche de chèvre, Weichkäse, 1 kg;16.47;82.35;2.1411;3523237481000;0;0;1;;
90032159;64031671;2026-06-20;BGH;Molkerei/Backwaren;240;013702;1;3.21;kg;Quality Raclette, eckig, 1/2 Laib ca. 3,2 kg;10.93;35.0853;0.9122178;2953272999993;0;0;1;;
90032159;64031671;2026-06-20;BGH;Molkerei/Backwaren;250;025040;1;;Kt;Quality Kaffeerahm Portionen 15%, UHT, 200 x 12 g;11.3;11.3;0.2938;7610034505124;0;0;1;;
90032159;64031671;2026-06-20;BGH;Molkerei/Backwaren;260;024673;1;;Ke;Quality Crème Fraîche Nature 35%, 2,5 kg;24.76;24.76;0.64376;7610034514973;0;0;1;;
90032159;64031671;2026-06-20;BGH;Molkerei/Backwaren;270;022600;2;;Tp;Quality Vollmilch 3,5%, UHT, 12 x 1 l;1.28;30.72;0.79872;7610034507807;0;0;1;;
90032159;64031671;2026-06-20;BGH;Molkerei/Backwaren;280;016781;4;;Sc;Quality Grana Padano DOP, Flocken, 500 g;9.77;39.08;1.01608;2001678190008;0;0;7;;
90032159;64031671;2026-06-20;BGH;Molkerei/Backwaren;290;016601;4;;kg;Quality Grana Padano DOP, gerieben, 1 kg;15.55;62.2;1.6172;4388040340352;0;1;7;;
90032159;64031671;2026-06-20;BGH;Molkerei/Backwaren;300;096261;5;;Pk;Quality Vollei flüssig Import, Bodenhaltung, pasteurisiert, 1 kg;7.45;37.25;0.9685;7610034507609;0;0;1;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;310;044715;7;;St;Salanova Multiblatt assortiert, 8 St;2.2;123.2;3.2032;7610632963678;0;0;1;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;311;000079;7;;St;Ifco LiftLock;3.2;22.4;0;2000007960008;0;0;0;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;320;045005;2;6;kg;Spinat, 3 kg;6.07;36.42;0.94692;2904065999997;0;0;1;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;321;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;330;040972;2;;kg;Cherry Rispentomaten, 3 kg;9.34;56.04;1.45704;7610632984666;0;0;1;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;331;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;340;040026;2;;Tt;Raclette Kartoffeln, 2,5 kg;6.84;13.68;0.35568;7613399023012;0;0;1;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;350;043600;1;0.5;kg;Meerrettich, Stück zu ca. 200 g;15.83;7.915;0.20579;2903750999991;0;0;1;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;360;048827;1;;kg;Zitronen, 6 kg;3.35;20.1;0.5226;7610632320723;0;1;1;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;361;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;370;040454;1;6;kg;Blumenkohl, ca. 7,5 kg;4.64;27.84;0.72384;2903704999992;0;0;1;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;371;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;380;044611;1;;kg;Rüebli / Karotten Gastro, gewaschen, Inland, 10 kg;1.9;19;0.494;7628072012832;0;1;1;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;381;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;390;045708;1;;kg;Zucchetti CH, 5 kg;2.5;12.5;0.325;7610632980538;0;1;1;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;391;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;400;040674;1;6;kg;Broccoli, ca. 6 kg;4.7;28.2;0.7332;2903734999993;0;0;1;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;401;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;410;045208;1;;kg;Tomaten, rund, 6 kg;4.11;24.66;0.64116;7610632980576;0;0;1;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;411;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;420;041217;1;;Bd;Cipollotte / Bundzwiebeln, gepackt, 2 Bund, ca. 3 St;2.2;4.4;0.1144;7610632974995;0;0;1;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;430;045882;1;;kg;Zwiebeln gross, 10 kg;2.26;22.6;0.5876;7628072003557;0;0;7;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;431;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;440;047410;4;;Sc;Johannisbeeren, Import, 125 g;8.27;33.08;0.86008;7610632010327;0;0;1;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;450;044156;1;;Bt;Petersilie gekraust, gepackt, 500 g;7.38;7.38;0.19188;7610632995082;0;0;1;;
90032159;64031671;2026-06-20;BGH;Metzgerei;460;050333;10;6.195;kg;Schweins-Araignée Spiessli, mariniert, 4 x ca.150 g;18.5;114.6075;2.979795;2978407999990;0;0;7;;
90032159;64031671;2026-06-20;BGH;Metzgerei;470;068141;3;;kg;Economy ASC Crevetten Black Tiger, easy peel, entdarmt, 8/12, tiefgekühlt, 1 kg;18.9;56.7;1.4742;7610034523524;0;0;7;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;480;000079;4;;St;Ifco LiftLock;3.2;12.8;0;2000007960008;0;0;0;;
90032159;64031671;2026-06-20;BGH;Früchte + Gemüse;490;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;10;000079;-31;;St;Ifco LiftLock;3.2;-99.2;0;2000007960008;0;0;0;;
90032159;64025134;2026-06-17;BGH;Food;10;100080;2;;Lt;Quality Rapsöl, 20 l;3.52;140.8;3.6608;7610034515147;0;0;1;;
90032159;64025134;2026-06-17;BGH;Food;20;115081;1;;Lt;Quality Frito 2000 Gold, Frittieröl, 20 l;4.96;99.2;2.5792;7610034515079;0;0;1;;
90032159;64025134;2026-06-17;BGH;Food;30;681651;3;;Fl;Hero Topping Schokolade, 1 kg;8.5;25.5;0.663;7610382661756;0;0;1;;
90032159;64025134;2026-06-17;BGH;Food;40;391251;1;;Ke;Economy Salat-Mayonnaise, 9,4 kg;28.95;28.95;0.7527;7610034511705;0;0;1;;
90032159;64025134;2026-06-17;BGH;Food;50;580700;1;;kg;Le Dragon Siam Jasmin Reis, 10 kg;2.59;25.9;0.6734;7610294750128;0;0;1;;
90032159;64025134;2026-06-17;BGH;Food;60;569390;1;;Ke;Hero Roux weiss Express glutenfrei, 2kg;29.27;29.27;0.76102;7614200104890;0;0;1;;
90032159;64025134;2026-06-17;BGH;Food;70;448060;1;;Ds;Hilcona Randensalat gewürfelt, 3 kg;15.25;15.25;0.3965;7610227328127;0;0;1;;
90032159;64025134;2026-06-17;BGH;Food;80;235140;1;;Sa;Riso Gallo Arborio, 5 kg;34.58;34.58;0.89908;8001420000870;0;0;1;;
90032159;64025134;2026-06-17;BGH;Food;90;209170;1;;kg;Quality Tagliatelle, 4-Ei, 6 mm, 5 kg;6.26;31.3;0.8138;7610034522718;0;0;1;;
90032159;64025134;2026-06-17;BGH;Food;100;228001;1;;Pk;Weissmehl, 10 x 1 kg;1.7;17;0.442;7610803013430;0;0;1;;
90032159;64025134;2026-06-17;BGH;Food;110;345330;3;;Sa;Mangini Noccioletto, Haselnüsse mit Milchschokolade überzogen, 1 kg;28.53;85.59;2.22534;8004203103393;0;0;1;;
90032159;64025134;2026-06-17;BGH;Molkerei/Backwaren;120;018780;1;;Be;Züger Mascarpone, 6 x 500 g;4.14;24.84;0.64584;7640101091274;0;1;1;;
90032159;64025134;2026-06-17;BGH;Molkerei/Backwaren;130;027310;1;;kg;Economy Butter, 10 x 1 kg;13.35;133.5;3.471;7610034508224;0;0;1;;
90032159;64025134;2026-06-17;BGH;Molkerei/Backwaren;140;014641;7;;Be;Premium Burrata, 2 x 125 g;4.7;32.9;0.8554;7610034511026;0;1;1;;
90032159;64025134;2026-06-17;BGH;Molkerei/Backwaren;150;013702;1;3.255;kg;Quality Raclette, eckig, 1/2 Laib ca. 3,2 kg;10.93;35.57715;0.9250059;2953272999993;0;0;1;;
90032159;64025134;2026-06-17;BGH;Molkerei/Backwaren;160;095210;1;;St;Eier Import, Bodenhaltung, 53g+, 90 Stück;0.4;36;0.936;7640104163138;0;0;1;;
90032159;64025134;2026-06-17;BGH;Molkerei/Backwaren;170;096261;3;;Pk;Quality Vollei flüssig Import, Bodenhaltung, pasteurisiert, 1 kg;7.45;22.35;0.5811;7610034507609;0;0;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;180;049127;3;;Kt;Champignons braun, frisch, 1 kg;9.22;27.66;0.71916;7610473014843;0;0;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;190;040972;2;;kg;Cherry Rispentomaten, 3 kg;9.5;57;1.482;7610632984666;0;0;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;191;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;200;040026;2;;Tt;Raclette Kartoffeln, 2,5 kg;6.84;13.68;0.35568;7613399023012;0;0;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;210;045005;1;3;kg;Spinat, 3 kg;6.07;18.21;0.47346;2904065999997;0;0;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;211;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;220;045186;1;;Bd;Thymian Bund, 80 g;4.22;4.22;0.10972;7610632942604;0;0;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;230;048130;2;;kg;Orangen blond, gepackt, ca. 2 kg;2.2;8.8;0.2288;7613399009115;0;0;7;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;240;045708;2;;kg;Zucchetti CH, 5 kg;3.69;36.9;0.9594;7610632980538;0;0;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;241;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;250;044664;1;5;kg;Karotten Pfälzer gelb gewaschen, 5 kg;1.98;9.9;0.2574;2992584999994;0;1;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;251;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;260;044611;1;;kg;Rüebli / Karotten Gastro, gewaschen, Inland, 10 kg;2.26;22.6;0.5876;7628072012832;0;0;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;261;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;270;040454;1;6;kg;Blumenkohl, ca. 7,5 kg;3.35;20.1;0.5226;2903704999992;0;1;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;271;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;280;044327;1;;kg;Quality Randen ganz geschält, pasteurisiert, 3 kg;2.98;8.94;0.23244;7610034527584;0;1;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;290;040329;1;;Bt;Basilikum, 1 kg;29.69;29.69;0.77194;7610632989975;0;0;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;300;044715;6;;St;Salanova Multiblatt assortiert, 8 St;2.2;105.6;2.7456;7610632963678;0;0;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;301;000079;6;;St;Ifco LiftLock;3.2;19.2;0;2000007960008;0;0;0;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;310;045208;1;;kg;Tomaten, rund, 6 kg;4.11;24.66;0.64116;7610632980576;0;0;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;311;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;320;040674;1;6;kg;Broccoli, ca. 6 kg;4.58;27.48;0.71448;2903734999993;0;0;1;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;321;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64025134;2026-06-17;BGH;Metzgerei;330;002755;3;6.869;kg;Bell Fleischkäse-Cordon-bleu, paniert, 10 x ca. 200 g;21.2;145.6228;3.7861928;2973165999992;0;0;7;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;340;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032159;64025134;2026-06-17;BGH;Früchte + Gemüse;350;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;10;000079;-11;;St;Ifco LiftLock;3.2;-35.2;0;2000007960008;0;0;0;;
90032159;64018660;2026-06-13;BGH;Molkerei/Backwaren;10;024440;2;;Tp;Quality Vollrahm 35%, UHT, 12 x 1 l;5.75;138;3.588;7610034505315;0;1;1;;
90032159;64018660;2026-06-13;BGH;Food;10;111410;2;;Pk;Quality Zuckersticks schwarz, 1000 x 5 g;13.4;26.8;0.6968;7610034510647;0;1;1;;
90032159;64018660;2026-06-13;BGH;Metzgerei;20;001976;1;4.99;kg;Quality GGAP Lachs Filet, mit Haut, grätenarm, ca. 1,0 - 1,4 kg;17.9;89.321;2.322346;97610162230489;0;1;1;;
90032159;64018660;2026-06-13;BGH;Food;20;448060;2;;Ds;Hilcona Randensalat gewürfelt, 3 kg;15.25;30.5;0.793;7610227328127;0;0;1;;
90032159;64018660;2026-06-13;BGH;Nonfood;20;901180;1;;Pk;VC999 Vakuumbeutel kochfest 90 µm, 200 x 300 mm, Pack zu 100 Stück;24.58;24.58;1.99098;7640144910075;0;0;2;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;30;000079;5;;St;Ifco LiftLock;3.2;16;0;2000007960008;0;0;0;;
90032159;64018660;2026-06-13;BGH;Food;30;391251;2;;Ke;Economy Salat-Mayonnaise, 9,4 kg;28.95;57.9;1.5054;7610034511705;0;0;1;;
90032159;64018660;2026-06-13;BGH;Nonfood;30;930270;3;;Pk;VC999 Vakuumbeutel, 90 µm, 160 x 210 mm, Pack zu 100 Stück;8.51;25.53;2.06793;7640144910204;0;0;2;;
90032159;64018660;2026-06-13;BGH;Food;40;399030;2;;Gl;Pommery Senf Meaux, 500 g;11.81;23.62;0.61412;3158697781010;0;0;1;;
90032159;64018660;2026-06-13;BGH;Nonfood;40;930230;3;;Pk;VC999 Vakuumbeutel, 90 µm, 180 x 260 mm, Pack zu 100 Stück;11.14;33.42;2.70702;7640144910211;0;0;2;;
90032159;64018660;2026-06-13;BGH;Food;50;201530;1;;Fl;Sriracha Hot Chilli Sauce, 815 g;5.39;5.39;0.14014;016229912420;0;0;1;;
90032159;64018660;2026-06-13;BGH;Nonfood;50;991222;2;;Pk;Alustar Alubox ECO mit Deckel 0,4 l Pack zu 50 Stück;11.14;22.28;1.80468;7610222017507;0;0;3;;
90032159;64018660;2026-06-13;BGH;Food;60;411520;1;;Fl;Natura Bio Ahornsirup, Grad A, 250 ml;7.9;7.9;0.2054;9010054118546;0;0;1;;
90032159;64018660;2026-06-13;BGH;Nonfood;60;991261;2;;Pk;Alustar Alubox mit Deckel Take Away 0,9 l Pack zu 25 Stück;11.76;23.52;1.90512;7610222701468;0;0;2;;
90032159;64018660;2026-06-13;BGH;Food;70;512520;1;;Ds;Quality Curry mild, 350 g;7.51;7.51;0.19526;7610034518667;0;0;1;;
90032159;64018660;2026-06-13;BGH;Food;80;100051;1;;Ke;Tahini Sesampaste, 2 kg;16.18;16.18;0.42068;7610265013757;0;0;1;;
90032159;64018660;2026-06-13;BGH;Food;90;410031;1;;kg;Barilla Penne Rigate, n° 73, 5 kg;3.76;18.8;0.4888;8076800035735;0;0;1;;
90032159;64018660;2026-06-13;BGH;Food;100;411220;5;;Bt;Natura Bio Quinoa tricolore, 1 kg;11.54;57.7;1.5002;9010054117945;0;0;1;;
90032159;64018660;2026-06-13;BGH;Molkerei/Backwaren;110;019372;5;;St;Soignon Bûche de chèvre, Weichkäse, 1 kg;16.47;82.35;2.1411;3523237481000;0;0;1;;
90032159;64018660;2026-06-13;BGH;Molkerei/Backwaren;120;010131;2;;Pk;Berner Alphobelkäse AOP, gerollt, 600 g;27.95;55.9;1.4534;7600400001121;0;0;1;;
90032159;64018660;2026-06-13;BGH;Molkerei/Backwaren;130;014641;10;;Be;Premium Burrata, 2 x 125 g;4.7;47;1.222;7610034511026;0;1;1;;
90032159;64018660;2026-06-13;BGH;Molkerei/Backwaren;140;016781;1;;Sc;Quality Grana Padano DOP, Flocken, 500 g;9.77;9.77;0.25402;2001678190008;0;0;7;;
90032159;64018660;2026-06-13;BGH;Molkerei/Backwaren;150;016601;2;;kg;Quality Grana Padano DOP, gerieben, 1 kg;16.24;32.48;0.84448;4388040340352;0;0;7;;
90032159;64018660;2026-06-13;BGH;Molkerei/Backwaren;160;022600;1;;Tp;Quality Vollmilch 3,5%, UHT, 12 x 1 l;1.28;15.36;0.39936;7610034507807;0;0;1;;
90032159;64018660;2026-06-13;BGH;Molkerei/Backwaren;170;096261;1;;Pk;Quality Vollei flüssig Import, Bodenhaltung, pasteurisiert, 1 kg;7.8;7.8;0.2028;7610034507609;0;0;1;;
90032159;64018660;2026-06-13;BGH;Molkerei/Backwaren;180;025040;1;;Kt;Quality Kaffeerahm Portionen 15%, UHT, 200 x 12 g;11.3;11.3;0.2938;7610034505124;0;0;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;190;042360;4;4.914;kg;Kabis weiss mittel gefilmt, Stück, ca. 1 kg;3.81;18.72234;0.48678084;2904690999997;0;0;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;200;044861;2;5.68;kg;Knollensellerie gepackt, 3 St ca. 2,4 kg;2.92;16.5856;0.4312256;2904751999997;0;0;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;210;042020;5;;St;Gurken 400 - 500 g / St, 4 St;1.7;34;0.884;7610632994153;0;1;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;220;044549;1;;kg;Rucola / Rauke, 1 kg;8.9;8.9;0.2314;7610632992456;0;1;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;230;044107;1;;kg;Peperoni Tricolor, Import, 5 kg;4.05;20.25;0.5265;7610632977132;0;0;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;231;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;240;045708;1;;kg;Zucchetti CH, 5 kg;4.05;20.25;0.5265;7610632980538;0;0;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;241;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;250;041704;1;5;kg;Fenchel, 5 kg;4.34;21.7;0.5642;2903814999998;0;0;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;251;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;260;040674;1;6;kg;Broccoli, ca. 6 kg;4.7;28.2;0.7332;2903734999993;0;0;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;261;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;270;046594;4;;Be;Avocado Purée / Guacamole, 500 g;5.7;22.8;0.5928;8436008521063;0;1;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;280;040174;1;;kg;Kartoffeln ganz, roh, geschält, festkochend, 5 kg;3.33;16.65;0.4329;7613399037231;0;0;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;290;044715;7;;St;Salanova Multiblatt assortiert, 8 St;2.2;123.2;3.2032;7610632963678;0;0;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;291;000079;7;;St;Ifco LiftLock;3.2;22.4;0;2000007960008;0;0;0;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;300;045882;1;;kg;Zwiebeln gross, 10 kg;2.26;22.6;0.5876;7628072003557;0;0;7;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;301;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;310;044611;1;;kg;Rüebli / Karotten Gastro, gewaschen, Inland, 10 kg;2.32;23.2;0.6032;7628072012832;0;0;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;311;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;320;048827;1;;kg;Zitronen, 6 kg;3.35;20.1;0.5226;7610632320723;0;1;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;321;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;330;047106;6;;Sc;Erdbeeren, Inland, 500 g;6.6;39.6;1.0296;7610632035320;0;0;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;340;040972;4;;kg;Cherry Rispentomaten, 3 kg;9.7;116.4;3.0264;7610632984666;0;0;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;341;000079;4;;St;Ifco LiftLock;3.2;12.8;0;2000007960008;0;0;0;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;350;049127;2;;Kt;Champignons braun, frisch, 1 kg;9.22;18.44;0.47944;7610473014843;0;0;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;360;041556;5;;Ne;Eschalotten, gepackt, 1 kg;4.17;20.85;0.5421;7610632974964;0;0;1;;
90032159;64018660;2026-06-13;BGH;Metzgerei;370;086713;2;3.906;kg;Bell Schwarzwald Rohschinken 1/2 ca. 1,5 kg;21.5;83.979;2.183454;2992423999994;0;0;1;;
90032159;64018660;2026-06-13;BGH;Metzgerei;380;081540;1;2.934;kg;Quality Bratspeck ohne Schwarte, ohne Knorpel, 1/1, ca. 3 kg;12.59;36.93906;0.96041556;2945670999996;0;1;1;;
90032159;64018660;2026-06-13;BGH;Metzgerei;390;087443;1;0.494;kg;Appenzeller Mostbröckli 1/2, IGP, ca. 500 g;63.9;31.5666;0.8207316;2976861999990;0;0;1;;
90032159;64018660;2026-06-13;BGH;Metzgerei;400;086133;1;1.399;kg;Quality Bündnerfleisch Eckstück, Deutschland/Österreich, 1/2 ca. 1,5 kg;58.9;82.4011;2.1424286;2965474999992;0;0;1;;
90032159;64018660;2026-06-13;BGH;Metzgerei;410;052413;7;12.203;kg;Origine Weiderind Asado Gaucho Rib nature, ca. 1 kg;18.5;225.7555;5.869643;2906281999997;0;0;7;;
90032159;64018660;2026-06-13;BGH;Metzgerei;420;001750;3;7.283;kg;Bell Schweins-Hals, Walliser Braten, ca. 2,3 kg;15.5;112.8865;2.935049;97610011051593;0;0;1;;
90032159;64018660;2026-06-13;BGH;Früchte + Gemüse;430;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032159;64011953;2026-06-10;BGH;Früchte + Gemüse;10;000079;-28;;St;Ifco LiftLock;3.2;-89.6;0;2000007960008;0;0;0;;
90032159;64011953;2026-06-10;BGH;Food;10;100431;3;;Fl;Blaze Balsamicosauce, dickflüssig, 380 ml;9.51;28.53;0.74178;8015352303909;0;0;1;;
90032159;64011953;2026-06-10;BGH;Food;10;114370;2;;Sa;De Cecco Linguine n° 7, 3 kg;15.45;30.9;0.8034;8001250180070;0;0;1;;
90032159;64011953;2026-06-10;BGH;Nearfood;10;813606;1;;Kt;Assert Classic, 6 x 1 l;61.79;61.79;5.00499;4028159020539;0;0;2;;
90032159;64011953;2026-06-10;BGH;Food;20;371461;1;;Bt;Economy Pinienkerne, Gastropack, 1 kg;50;50;1.3;7610034525979;0;0;1;;
90032159;64011953;2026-06-10;BGH;Nearfood;20;813293;1;;Bi;Renolit Plus Fettlöser, 20 kg;321.16;321.16;26.01396;4028159036226;0;0;2;;
90032159;64011953;2026-06-10;BGH;Food;30;512440;1;;Bt;Quality Röstzwiebeln, 500 g;5.76;5.76;0.14976;4388040277375;0;0;1;;
